date,year,date_x_axis,date_jp,category,heat_points
2021-10-17,2021,2000-10-17,2021年10月17日,over35,0.0
2021-10-18,2021,2000-10-18,2021年10月18日,over35,0.0
2021-10-19,2021,2000-10-19,2021年10月19日,over35,0.0
2021-10-20,2021,2000-10-20,2021年10月20日,over35,0.0
2021-10-21,2021,2000-10-21,2021年10月21日,over35,0.0
2021-10-22,2021,2000-10-22,2021年10月22日,over35,0.0
2021-10-23,2021,2000-10-23,2021年10月23日,over35,0.0
2021-10-24,2021,2000-10-24,2021年10月24日,over35,0.0
2021-10-25,2021,2000-10-25,2021年10月25日,over35,0.0
2021-10-26,2021,2000-10-26,2021年10月26日,over35,0.0
2021-10-27,2021,2000-10-27,2021年10月27日,over35,0.0
2021-10-28,2021,2000-10-28,2021年10月28日,over35,0.0
2021-10-29,2021,2000-10-29,2021年10月29日,over35,0.0
2021-10-30,2021,2000-10-30,2021年10月30日,over35,0.0
2021-10-31,2021,2000-10-31,2021年10月31日,over35,0.0
2021-11-01,2021,2000-11-01,2021年11月1日,over35,0.0
2021-11-02,2021,2000-11-02,2021年11月2日,over35,0.0
2021-11-03,2021,2000-11-03,2021年11月3日,over35,0.0
2021-11-04,2021,2000-11-04,2021年11月4日,over35,0.0
2021-11-05,2021,2000-11-05,2021年11月5日,over35,0.0
2021-11-06,2021,2000-11-06,2021年11月6日,over35,0.0
2021-11-07,2021,2000-11-07,2021年11月7日,over35,0.0
2021-11-08,2021,2000-11-08,2021年11月8日,over35,0.0
2021-11-09,2021,2000-11-09,2021年11月9日,over35,0.0
2021-11-10,2021,2000-11-10,2021年11月10日,over35,0.0
2021-11-11,2021,2000-11-11,2021年11月11日,over35,0.0
2021-11-12,2021,2000-11-12,2021年11月12日,over35,0.0
2021-11-13,2021,2000-11-13,2021年11月13日,over35,0.0
2021-11-14,2021,2000-11-14,2021年11月14日,over35,0.0
2021-11-15,2021,2000-11-15,2021年11月15日,over35,0.0
2021-11-16,2021,2000-11-16,2021年11月16日,over35,0.0
2021-11-17,2021,2000-11-17,2021年11月17日,over35,0.0
2021-11-18,2021,2000-11-18,2021年11月18日,over35,0.0
2021-11-19,2021,2000-11-19,2021年11月19日,over35,0.0
2021-11-20,2021,2000-11-20,2021年11月20日,over35,0.0
2021-11-21,2021,2000-11-21,2021年11月21日,over35,0.0
2021-11-22,2021,2000-11-22,2021年11月22日,over35,0.0
2021-11-23,2021,2000-11-23,2021年11月23日,over35,0.0
2021-11-24,2021,2000-11-24,2021年11月24日,over35,0.0
2021-11-25,2021,2000-11-25,2021年11月25日,over35,0.0
2021-11-26,2021,2000-11-26,2021年11月26日,over35,0.0
2021-11-27,2021,2000-11-27,2021年11月27日,over35,0.0
2021-11-28,2021,2000-11-28,2021年11月28日,over35,0.0
2021-11-29,2021,2000-11-29,2021年11月29日,over35,0.0
2021-11-30,2021,2000-11-30,2021年11月30日,over35,0.0
2021-12-01,2021,2000-12-01,2021年12月1日,over35,0.0
2021-12-02,2021,2000-12-02,2021年12月2日,over35,0.0
2021-12-03,2021,2000-12-03,2021年12月3日,over35,0.0
2021-12-04,2021,2000-12-04,2021年12月4日,over35,0.0
2021-12-05,2021,2000-12-05,2021年12月5日,over35,0.0
2021-12-06,2021,2000-12-06,2021年12月6日,over35,0.0
2021-12-07,2021,2000-12-07,2021年12月7日,over35,0.0
2021-12-08,2021,2000-12-08,2021年12月8日,over35,0.0
2021-12-09,2021,2000-12-09,2021年12月9日,over35,0.0
2021-12-10,2021,2000-12-10,2021年12月10日,over35,0.0
2021-12-11,2021,2000-12-11,2021年12月11日,over35,0.0
2021-12-12,2021,2000-12-12,2021年12月12日,over35,0.0
2021-12-13,2021,2000-12-13,2021年12月13日,over35,0.0
2021-12-14,2021,2000-12-14,2021年12月14日,over35,0.0
2021-12-15,2021,2000-12-15,2021年12月15日,over35,0.0
2021-12-16,2021,2000-12-16,2021年12月16日,over35,0.0
2021-12-17,2021,2000-12-17,2021年12月17日,over35,0.0
2021-12-18,2021,2000-12-18,2021年12月18日,over35,0.0
2021-12-19,2021,2000-12-19,2021年12月19日,over35,0.0
2021-12-20,2021,2000-12-20,2021年12月20日,over35,0.0
2021-12-21,2021,2000-12-21,2021年12月21日,over35,0.0
2021-12-22,2021,2000-12-22,2021年12月22日,over35,0.0
2021-12-23,2021,2000-12-23,2021年12月23日,over35,0.0
2021-12-24,2021,2000-12-24,2021年12月24日,over35,0.0
2021-12-25,2021,2000-12-25,2021年12月25日,over35,0.0
2021-12-26,2021,2000-12-26,2021年12月26日,over35,0.0
2021-12-27,2021,2000-12-27,2021年12月27日,over35,0.0
2021-12-28,2021,2000-12-28,2021年12月28日,over35,0.0
2021-12-29,2021,2000-12-29,2021年12月29日,over35,0.0
2021-12-30,2021,2000-12-30,2021年12月30日,over35,0.0
2021-12-31,2021,2000-12-31,2021年12月31日,over35,0.0
2022-01-01,2022,2000-01-01,2022年1月1日,over35,0.0
2022-01-02,2022,2000-01-02,2022年1月2日,over35,0.0
2022-01-03,2022,2000-01-03,2022年1月3日,over35,0.0
2022-01-04,2022,2000-01-04,2022年1月4日,over35,0.0
2022-01-05,2022,2000-01-05,2022年1月5日,over35,0.0
2022-01-06,2022,2000-01-06,2022年1月6日,over35,0.0
2022-01-07,2022,2000-01-07,2022年1月7日,over35,0.0
2022-01-08,2022,2000-01-08,2022年1月8日,over35,0.0
2022-01-09,2022,2000-01-09,2022年1月9日,over35,0.0
2022-01-10,2022,2000-01-10,2022年1月10日,over35,0.0
2022-01-11,2022,2000-01-11,2022年1月11日,over35,0.0
2022-01-12,2022,2000-01-12,2022年1月12日,over35,0.0
2022-01-13,2022,2000-01-13,2022年1月13日,over35,0.0
2022-01-14,2022,2000-01-14,2022年1月14日,over35,0.0
2022-01-15,2022,2000-01-15,2022年1月15日,over35,0.0
2022-01-16,2022,2000-01-16,2022年1月16日,over35,0.0
2022-01-17,2022,2000-01-17,2022年1月17日,over35,0.0
2022-01-18,2022,2000-01-18,2022年1月18日,over35,0.0
2022-01-19,2022,2000-01-19,2022年1月19日,over35,0.0
2022-01-20,2022,2000-01-20,2022年1月20日,over35,0.0
2022-01-21,2022,2000-01-21,2022年1月21日,over35,0.0
2022-01-22,2022,2000-01-22,2022年1月22日,over35,0.0
2022-01-23,2022,2000-01-23,2022年1月23日,over35,0.0
2022-01-24,2022,2000-01-24,2022年1月24日,over35,0.0
2022-01-25,2022,2000-01-25,2022年1月25日,over35,0.0
2022-01-26,2022,2000-01-26,2022年1月26日,over35,0.0
2022-01-27,2022,2000-01-27,2022年1月27日,over35,0.0
2022-01-28,2022,2000-01-28,2022年1月28日,over35,0.0
2022-01-29,2022,2000-01-29,2022年1月29日,over35,0.0
2022-01-30,2022,2000-01-30,2022年1月30日,over35,0.0
2022-01-31,2022,2000-01-31,2022年1月31日,over35,0.0
2022-02-01,2022,2000-02-01,2022年2月1日,over35,0.0
2022-02-02,2022,2000-02-02,2022年2月2日,over35,0.0
2022-02-03,2022,2000-02-03,2022年2月3日,over35,0.0
2022-02-04,2022,2000-02-04,2022年2月4日,over35,0.0
2022-02-05,2022,2000-02-05,2022年2月5日,over35,0.0
2022-02-06,2022,2000-02-06,2022年2月6日,over35,0.0
2022-02-07,2022,2000-02-07,2022年2月7日,over35,0.0
2022-02-08,2022,2000-02-08,2022年2月8日,over35,0.0
2022-02-09,2022,2000-02-09,2022年2月9日,over35,0.0
2022-02-10,2022,2000-02-10,2022年2月10日,over35,0.0
2022-02-11,2022,2000-02-11,2022年2月11日,over35,0.0
2022-02-12,2022,2000-02-12,2022年2月12日,over35,0.0
2022-02-13,2022,2000-02-13,2022年2月13日,over35,0.0
2022-02-14,2022,2000-02-14,2022年2月14日,over35,0.0
2022-02-15,2022,2000-02-15,2022年2月15日,over35,0.0
2022-02-16,2022,2000-02-16,2022年2月16日,over35,0.0
2022-02-17,2022,2000-02-17,2022年2月17日,over35,0.0
2022-02-18,2022,2000-02-18,2022年2月18日,over35,0.0
2022-02-19,2022,2000-02-19,2022年2月19日,over35,0.0
2022-02-20,2022,2000-02-20,2022年2月20日,over35,0.0
2022-02-21,2022,2000-02-21,2022年2月21日,over35,0.0
2022-02-22,2022,2000-02-22,2022年2月22日,over35,0.0
2022-02-23,2022,2000-02-23,2022年2月23日,over35,0.0
2022-02-24,2022,2000-02-24,2022年2月24日,over35,0.0
2022-02-25,2022,2000-02-25,2022年2月25日,over35,0.0
2022-02-26,2022,2000-02-26,2022年2月26日,over35,0.0
2022-02-27,2022,2000-02-27,2022年2月27日,over35,0.0
2022-02-28,2022,2000-02-28,2022年2月28日,over35,0.0
2022-03-01,2022,2000-03-01,2022年3月1日,over35,0.0
2022-03-02,2022,2000-03-02,2022年3月2日,over35,0.0
2022-03-03,2022,2000-03-03,2022年3月3日,over35,0.0
2022-03-04,2022,2000-03-04,2022年3月4日,over35,0.0
2022-03-05,2022,2000-03-05,2022年3月5日,over35,0.0
2022-03-06,2022,2000-03-06,2022年3月6日,over35,0.0
2022-03-07,2022,2000-03-07,2022年3月7日,over35,0.0
2022-03-08,2022,2000-03-08,2022年3月8日,over35,0.0
2022-03-09,2022,2000-03-09,2022年3月9日,over35,0.0
2022-03-10,2022,2000-03-10,2022年3月10日,over35,0.0
2022-03-11,2022,2000-03-11,2022年3月11日,over35,0.0
2022-03-12,2022,2000-03-12,2022年3月12日,over35,0.0
2022-03-13,2022,2000-03-13,2022年3月13日,over35,0.0
2022-03-14,2022,2000-03-14,2022年3月14日,over35,0.0
2022-03-15,2022,2000-03-15,2022年3月15日,over35,0.0
2022-03-16,2022,2000-03-16,2022年3月16日,over35,0.0
2022-03-17,2022,2000-03-17,2022年3月17日,over35,0.0
2022-03-18,2022,2000-03-18,2022年3月18日,over35,0.0
2022-03-19,2022,2000-03-19,2022年3月19日,over35,0.0
2022-03-20,2022,2000-03-20,2022年3月20日,over35,0.0
2022-03-21,2022,2000-03-21,2022年3月21日,over35,0.0
2022-03-22,2022,2000-03-22,2022年3月22日,over35,0.0
2022-03-23,2022,2000-03-23,2022年3月23日,over35,0.0
2022-03-24,2022,2000-03-24,2022年3月24日,over35,0.0
2022-03-25,2022,2000-03-25,2022年3月25日,over35,0.0
2022-03-26,2022,2000-03-26,2022年3月26日,over35,0.0
2022-03-27,2022,2000-03-27,2022年3月27日,over35,0.0
2022-03-28,2022,2000-03-28,2022年3月28日,over35,0.0
2022-03-29,2022,2000-03-29,2022年3月29日,over35,0.0
2022-03-30,2022,2000-03-30,2022年3月30日,over35,0.0
2022-03-31,2022,2000-03-31,2022年3月31日,over35,0.0
2022-04-01,2022,2000-04-01,2022年4月1日,over35,0.0
2022-04-02,2022,2000-04-02,2022年4月2日,over35,0.0
2022-04-03,2022,2000-04-03,2022年4月3日,over35,0.0
2022-04-04,2022,2000-04-04,2022年4月4日,over35,0.0
2022-04-05,2022,2000-04-05,2022年4月5日,over35,0.0
2022-04-06,2022,2000-04-06,2022年4月6日,over35,0.0
2022-04-07,2022,2000-04-07,2022年4月7日,over35,0.0
2022-04-08,2022,2000-04-08,2022年4月8日,over35,0.0
2022-04-09,2022,2000-04-09,2022年4月9日,over35,0.0
2022-04-10,2022,2000-04-10,2022年4月10日,over35,0.0
2022-04-11,2022,2000-04-11,2022年4月11日,over35,0.0
2022-04-12,2022,2000-04-12,2022年4月12日,over35,0.0
2022-04-13,2022,2000-04-13,2022年4月13日,over35,0.0
2022-04-14,2022,2000-04-14,2022年4月14日,over35,0.0
2022-04-15,2022,2000-04-15,2022年4月15日,over35,0.0
2022-04-16,2022,2000-04-16,2022年4月16日,over35,0.0
2022-04-17,2022,2000-04-17,2022年4月17日,over35,0.0
2022-04-18,2022,2000-04-18,2022年4月18日,over35,0.0
2022-04-19,2022,2000-04-19,2022年4月19日,over35,0.0
2022-04-20,2022,2000-04-20,2022年4月20日,over35,0.0
2022-04-21,2022,2000-04-21,2022年4月21日,over35,0.0
2022-04-22,2022,2000-04-22,2022年4月22日,over35,0.0
2022-04-23,2022,2000-04-23,2022年4月23日,over35,0.0
2022-04-24,2022,2000-04-24,2022年4月24日,over35,0.0
2022-04-25,2022,2000-04-25,2022年4月25日,over35,0.0
2022-04-26,2022,2000-04-26,2022年4月26日,over35,0.0
2022-04-27,2022,2000-04-27,2022年4月27日,over35,0.0
2022-04-28,2022,2000-04-28,2022年4月28日,over35,0.0
2022-04-29,2022,2000-04-29,2022年4月29日,over35,0.0
2022-04-30,2022,2000-04-30,2022年4月30日,over35,0.0
2022-05-01,2022,2000-05-01,2022年5月1日,over35,0.0
2022-05-02,2022,2000-05-02,2022年5月2日,over35,0.0
2022-05-03,2022,2000-05-03,2022年5月3日,over35,0.0
2022-05-04,2022,2000-05-04,2022年5月4日,over35,0.0
2022-05-05,2022,2000-05-05,2022年5月5日,over35,0.0
2022-05-06,2022,2000-05-06,2022年5月6日,over35,0.0
2022-05-07,2022,2000-05-07,2022年5月7日,over35,0.0
2022-05-08,2022,2000-05-08,2022年5月8日,over35,0.0
2022-05-09,2022,2000-05-09,2022年5月9日,over35,0.0
2022-05-10,2022,2000-05-10,2022年5月10日,over35,0.0
2022-05-11,2022,2000-05-11,2022年5月11日,over35,0.0
2022-05-12,2022,2000-05-12,2022年5月12日,over35,0.0
2022-05-13,2022,2000-05-13,2022年5月13日,over35,0.0
2022-05-14,2022,2000-05-14,2022年5月14日,over35,0.0
2022-05-15,2022,2000-05-15,2022年5月15日,over35,0.0
2022-05-16,2022,2000-05-16,2022年5月16日,over35,0.0
2022-05-17,2022,2000-05-17,2022年5月17日,over35,0.0
2022-05-18,2022,2000-05-18,2022年5月18日,over35,0.0
2022-05-19,2022,2000-05-19,2022年5月19日,over35,0.0
2022-05-20,2022,2000-05-20,2022年5月20日,over35,0.0
2022-05-21,2022,2000-05-21,2022年5月21日,over35,0.0
2022-05-22,2022,2000-05-22,2022年5月22日,over35,0.0
2022-05-23,2022,2000-05-23,2022年5月23日,over35,0.0
2022-05-24,2022,2000-05-24,2022年5月24日,over35,0.0
2022-05-25,2022,2000-05-25,2022年5月25日,over35,0.0
2022-05-26,2022,2000-05-26,2022年5月26日,over35,0.0
2022-05-27,2022,2000-05-27,2022年5月27日,over35,0.0
2022-05-28,2022,2000-05-28,2022年5月28日,over35,0.0
2022-05-29,2022,2000-05-29,2022年5月29日,over35,2.0
2022-05-30,2022,2000-05-30,2022年5月30日,over35,0.0
2022-05-31,2022,2000-05-31,2022年5月31日,over35,0.0
2022-06-01,2022,2000-06-01,2022年6月1日,over35,0.0
2022-06-02,2022,2000-06-02,2022年6月2日,over35,0.0
2022-06-03,2022,2000-06-03,2022年6月3日,over35,0.0
2022-06-04,2022,2000-06-04,2022年6月4日,over35,0.0
2022-06-05,2022,2000-06-05,2022年6月5日,over35,0.0
2022-06-06,2022,2000-06-06,2022年6月6日,over35,0.0
2022-06-07,2022,2000-06-07,2022年6月7日,over35,0.0
2022-06-08,2022,2000-06-08,2022年6月8日,over35,0.0
2022-06-09,2022,2000-06-09,2022年6月9日,over35,0.0
2022-06-10,2022,2000-06-10,2022年6月10日,over35,0.0
2022-06-11,2022,2000-06-11,2022年6月11日,over35,0.0
2022-06-12,2022,2000-06-12,2022年6月12日,over35,0.0
2022-06-13,2022,2000-06-13,2022年6月13日,over35,0.0
2022-06-14,2022,2000-06-14,2022年6月14日,over35,0.0
2022-06-15,2022,2000-06-15,2022年6月15日,over35,0.0
2022-06-16,2022,2000-06-16,2022年6月16日,over35,0.0
2022-06-17,2022,2000-06-17,2022年6月17日,over35,0.0
2022-06-18,2022,2000-06-18,2022年6月18日,over35,0.0
2022-06-19,2022,2000-06-19,2022年6月19日,over35,0.0
2022-06-20,2022,2000-06-20,2022年6月20日,over35,0.0
2022-06-21,2022,2000-06-21,2022年6月21日,over35,0.0
2022-06-22,2022,2000-06-22,2022年6月22日,over35,0.0
2022-06-23,2022,2000-06-23,2022年6月23日,over35,9.0
2022-06-24,2022,2000-06-24,2022年6月24日,over35,45.0
2022-06-25,2022,2000-06-25,2022年6月25日,over35,64.0
2022-06-26,2022,2000-06-26,2022年6月26日,over35,30.0
2022-06-27,2022,2000-06-27,2022年6月27日,over35,69.0
2022-06-28,2022,2000-06-28,2022年6月28日,over35,100.0
2022-06-29,2022,2000-06-29,2022年6月29日,over35,151.0
2022-06-30,2022,2000-06-30,2022年6月30日,over35,179.0
2022-07-01,2022,2000-07-01,2022年7月1日,over35,235.0
2022-07-02,2022,2000-07-02,2022年7月2日,over35,175.0
2022-07-03,2022,2000-07-03,2022年7月3日,over35,29.0
2022-07-04,2022,2000-07-04,2022年7月4日,over35,0.0
2022-07-05,2022,2000-07-05,2022年7月5日,over35,1.0
2022-07-06,2022,2000-07-06,2022年7月6日,over35,14.0
2022-07-07,2022,2000-07-07,2022年7月7日,over35,10.0
2022-07-08,2022,2000-07-08,2022年7月8日,over35,0.0
2022-07-09,2022,2000-07-09,2022年7月9日,over35,0.0
2022-07-10,2022,2000-07-10,2022年7月10日,over35,4.0
2022-07-11,2022,2000-07-11,2022年7月11日,over35,12.0
2022-07-12,2022,2000-07-12,2022年7月12日,over35,0.0
2022-07-13,2022,2000-07-13,2022年7月13日,over35,2.0
2022-07-14,2022,2000-07-14,2022年7月14日,over35,1.0
2022-07-15,2022,2000-07-15,2022年7月15日,over35,0.0
2022-07-16,2022,2000-07-16,2022年7月16日,over35,0.0
2022-07-17,2022,2000-07-17,2022年7月17日,over35,0.0
2022-07-18,2022,2000-07-18,2022年7月18日,over35,1.0
2022-07-19,2022,2000-07-19,2022年7月19日,over35,0.0
2022-07-20,2022,2000-07-20,2022年7月20日,over35,8.0
2022-07-21,2022,2000-07-21,2022年7月21日,over35,12.0
2022-07-22,2022,2000-07-22,2022年7月22日,over35,2.0
2022-07-23,2022,2000-07-23,2022年7月23日,over35,27.0
2022-07-24,2022,2000-07-24,2022年7月24日,over35,1.0
2022-07-25,2022,2000-07-25,2022年7月25日,over35,51.0
2022-07-26,2022,2000-07-26,2022年7月26日,over35,58.0
2022-07-27,2022,2000-07-27,2022年7月27日,over35,26.0
2022-07-28,2022,2000-07-28,2022年7月28日,over35,81.0
2022-07-29,2022,2000-07-29,2022年7月29日,over35,120.0
2022-07-30,2022,2000-07-30,2022年7月30日,over35,94.0
2022-07-31,2022,2000-07-31,2022年7月31日,over35,168.0
2022-08-01,2022,2000-08-01,2022年8月1日,over35,220.0
2022-08-02,2022,2000-08-02,2022年8月2日,over35,225.0
2022-08-03,2022,2000-08-03,2022年8月3日,over35,202.0
2022-08-04,2022,2000-08-04,2022年8月4日,over35,52.0
2022-08-05,2022,2000-08-05,2022年8月5日,over35,16.0
2022-08-06,2022,2000-08-06,2022年8月6日,over35,25.0
2022-08-07,2022,2000-08-07,2022年8月7日,over35,65.0
2022-08-08,2022,2000-08-08,2022年8月8日,over35,125.0
2022-08-09,2022,2000-08-09,2022年8月9日,over35,174.0
2022-08-10,2022,2000-08-10,2022年8月10日,over35,132.0
2022-08-11,2022,2000-08-11,2022年8月11日,over35,120.0
2022-08-12,2022,2000-08-12,2022年8月12日,over35,37.0
2022-08-13,2022,2000-08-13,2022年8月13日,over35,59.0
2022-08-14,2022,2000-08-14,2022年8月14日,over35,45.0
2022-08-15,2022,2000-08-15,2022年8月15日,over35,98.0
2022-08-16,2022,2000-08-16,2022年8月16日,over35,101.0
2022-08-17,2022,2000-08-17,2022年8月17日,over35,3.0
2022-08-18,2022,2000-08-18,2022年8月18日,over35,0.0
2022-08-19,2022,2000-08-19,2022年8月19日,over35,7.0
2022-08-20,2022,2000-08-20,2022年8月20日,over35,22.0
2022-08-21,2022,2000-08-21,2022年8月21日,over35,4.0
2022-08-22,2022,2000-08-22,2022年8月22日,over35,16.0
2022-08-23,2022,2000-08-23,2022年8月23日,over35,15.0
2022-08-24,2022,2000-08-24,2022年8月24日,over35,19.0
2022-08-25,2022,2000-08-25,2022年8月25日,over35,2.0
2022-08-26,2022,2000-08-26,2022年8月26日,over35,0.0
2022-08-27,2022,2000-08-27,2022年8月27日,over35,4.0
2022-08-28,2022,2000-08-28,2022年8月28日,over35,1.0
2022-08-29,2022,2000-08-29,2022年8月29日,over35,0.0
2022-08-30,2022,2000-08-30,2022年8月30日,over35,14.0
2022-08-31,2022,2000-08-31,2022年8月31日,over35,37.0
2022-09-01,2022,2000-09-01,2022年9月1日,over35,0.0
2022-09-02,2022,2000-09-02,2022年9月2日,over35,0.0
2022-09-03,2022,2000-09-03,2022年9月3日,over35,0.0
2022-09-04,2022,2000-09-04,2022年9月4日,over35,10.0
2022-09-05,2022,2000-09-05,2022年9月5日,over35,14.0
2022-09-06,2022,2000-09-06,2022年9月6日,over35,38.0
2022-09-07,2022,2000-09-07,2022年9月7日,over35,1.0
2022-09-08,2022,2000-09-08,2022年9月8日,over35,0.0
2022-09-09,2022,2000-09-09,2022年9月9日,over35,0.0
2022-09-10,2022,2000-09-10,2022年9月10日,over35,0.0
2022-09-11,2022,2000-09-11,2022年9月11日,over35,0.0
2022-09-12,2022,2000-09-12,2022年9月12日,over35,13.0
2022-09-13,2022,2000-09-13,2022年9月13日,over35,12.0
2022-09-14,2022,2000-09-14,2022年9月14日,over35,34.0
2022-09-15,2022,2000-09-15,2022年9月15日,over35,23.0
2022-09-16,2022,2000-09-16,2022年9月16日,over35,0.0
2022-09-17,2022,2000-09-17,2022年9月17日,over35,0.0
2022-09-18,2022,2000-09-18,2022年9月18日,over35,2.0
2022-09-19,2022,2000-09-19,2022年9月19日,over35,22.0
2022-09-20,2022,2000-09-20,2022年9月20日,over35,0.0
2022-09-21,2022,2000-09-21,2022年9月21日,over35,0.0
2022-09-22,2022,2000-09-22,2022年9月22日,over35,0.0
2022-09-23,2022,2000-09-23,2022年9月23日,over35,0.0
2022-09-24,2022,2000-09-24,2022年9月24日,over35,0.0
2022-09-25,2022,2000-09-25,2022年9月25日,over35,0.0
2022-09-26,2022,2000-09-26,2022年9月26日,over35,0.0
2022-09-27,2022,2000-09-27,2022年9月27日,over35,0.0
2022-09-28,2022,2000-09-28,2022年9月28日,over35,0.0
2022-09-29,2022,2000-09-29,2022年9月29日,over35,0.0
2022-09-30,2022,2000-09-30,2022年9月30日,over35,0.0
2022-10-01,2022,2000-10-01,2022年10月1日,over35,0.0
2022-10-02,2022,2000-10-02,2022年10月2日,over35,0.0
2022-10-03,2022,2000-10-03,2022年10月3日,over35,0.0
2022-10-04,2022,2000-10-04,2022年10月4日,over35,0.0
2022-10-05,2022,2000-10-05,2022年10月5日,over35,0.0
2022-10-06,2022,2000-10-06,2022年10月6日,over35,0.0
2022-10-07,2022,2000-10-07,2022年10月7日,over35,0.0
2022-10-08,2022,2000-10-08,2022年10月8日,over35,0.0
2022-10-09,2022,2000-10-09,2022年10月9日,over35,0.0
2022-10-10,2022,2000-10-10,2022年10月10日,over35,0.0
2022-10-11,2022,2000-10-11,2022年10月11日,over35,0.0
2022-10-12,2022,2000-10-12,2022年10月12日,over35,0.0
2022-10-13,2022,2000-10-13,2022年10月13日,over35,0.0
2022-10-14,2022,2000-10-14,2022年10月14日,over35,0.0
2022-10-15,2022,2000-10-15,2022年10月15日,over35,0.0
2022-10-16,2022,2000-10-16,2022年10月16日,over35,0.0
2022-10-17,2022,2000-10-17,2022年10月17日,over35,0.0
2022-10-18,2022,2000-10-18,2022年10月18日,over35,0.0
2022-10-19,2022,2000-10-19,2022年10月19日,over35,0.0
2022-10-20,2022,2000-10-20,2022年10月20日,over35,0.0
2022-10-21,2022,2000-10-21,2022年10月21日,over35,0.0
2022-10-22,2022,2000-10-22,2022年10月22日,over35,0.0
2022-10-23,2022,2000-10-23,2022年10月23日,over35,0.0
2022-10-24,2022,2000-10-24,2022年10月24日,over35,0.0
2022-10-25,2022,2000-10-25,2022年10月25日,over35,0.0
2022-10-26,2022,2000-10-26,2022年10月26日,over35,0.0
2022-10-27,2022,2000-10-27,2022年10月27日,over35,0.0
2022-10-28,2022,2000-10-28,2022年10月28日,over35,0.0
2022-10-29,2022,2000-10-29,2022年10月29日,over35,0.0
2022-10-30,2022,2000-10-30,2022年10月30日,over35,0.0
2022-10-31,2022,2000-10-31,2022年10月31日,over35,0.0
